account_id,client_id,account_type,balance,creation_date,currency
O483545,266,brokerage,47927.15,2001-03-07,CHF
Y967390,267,savings,26754.92,2012-03-28,CHF
L713649,268,brokerage,53591.45,2023-12-05,CHF
S328287,268,checking,21329.5,2020-09-26,CHF
M847935,269,checking,65239.51,2022-01-09,CHF
W442633,269,brokerage,5254.18,2024-02-29,CHF
X802127,269,savings,75855.11,2015-06-10,CHF
M810052,270,savings,12843.53,2022-02-13,CHF
Y709571,271,brokerage,50920.92,2009-07-10,CHF
Y325928,271,checking,41076.73,1981-10-03,CHF
F662548,271,checking,36751.71,2021-06-02,CHF
H485097,272,savings,80881.41,1982-06-09,CHF
F178850,272,brokerage,8598.31,2013-11-17,CHF
M807057,272,savings,59697.39,2003-11-24,CHF
K426485,273,brokerage,95182.62,2014-08-28,CHF
Q595728,273,brokerage,16327.82,2021-06-18,CHF
Q849406,274,checking,10051.91,2023-08-01,CHF
E769729,274,savings,39686.86,2019-09-23,CHF
O620455,275,checking,80070.76,2017-06-17,CHF
E294056,275,checking,32987.77,2011-03-28,CHF
Z969648,276,brokerage,14129.52,2010-12-14,CHF
N409729,276,checking,14984.7,2019-11-25,CHF
B146872,276,checking,17034.14,2024-11-05,CHF
U506337,277,checking,50649.3,1973-12-12,CHF
T701893,278,brokerage,67725.5,1993-08-04,CHF
H746490,278,checking,98614.52,1985-01-29,CHF
S677659,278,checking,67804.74,2016-08-06,CHF
J531339,279,brokerage,98090.5,2020-04-24,CHF
R282791,279,checking,10278.39,2012-07-18,CHF
I552841,279,checking,43113.92,2017-01-13,CHF
Q571116,280,checking,80006.38,2024-04-04,CHF
U468871,280,brokerage,88447.83,2015-12-18,CHF
O494424,281,brokerage,68094.34,2012-09-13,CHF
L759589,281,checking,74168.85,2022-12-08,CHF
J211139,282,savings,40512.97,2008-03-19,CHF
E565611,282,savings,95224.49,2013-12-30,CHF
F836020,283,brokerage,27164.59,2006-10-23,CHF
X609847,284,savings,88690.55,2018-06-17,CHF
J810678,284,savings,31687.65,2019-02-25,CHF
Z547411,285,savings,13798.27,1997-08-06,CHF
X269504,285,brokerage,62291.53,1999-05-17,CHF
O409430,286,savings,32138.8,2024-07-03,CHF
A826997,286,brokerage,61435.68,2023-09-07,CHF
E206916,287,checking,53493.98,2016-07-02,CHF
X546404,287,savings,55048.26,2019-07-04,CHF
C520309,288,brokerage,82976.43,2006-11-12,CHF
C518312,289,brokerage,8143.63,1991-01-28,CHF
M714055,290,brokerage,33802.86,2024-07-21,CHF
D605233,290,brokerage,57556.92,2024-10-26,CHF
D645053,291,checking,15840.84,2024-09-04,CHF
J903555,291,brokerage,15260.0,2012-04-05,CHF
J609980,291,brokerage,78609.36,2019-12-24,CHF
Z162711,292,brokerage,43082.27,2024-11-07,CHF
F556765,292,checking,73622.61,2024-11-27,CHF
V267524,293,brokerage,80298.08,2021-02-26,CHF
B486762,293,checking,68051.06,2018-06-09,CHF
H372750,293,checking,10721.66,2023-02-11,CHF
X709352,294,checking,34840.81,2018-11-02,CHF
M692350,294,brokerage,85782.41,2020-01-23,CHF
A666484,294,checking,95274.43,2021-10-26,CHF
V896100,295,brokerage,61186.42,1965-01-23,CHF
R207056,295,checking,59282.44,2018-06-17,CHF
J753296,295,savings,36068.17,2002-01-05,CHF
N949479,296,checking,94606.19,2006-06-21,CHF
B968713,296,savings,38295.16,2022-07-01,CHF
I708791,296,brokerage,7442.33,2004-02-12,CHF
A824985,297,savings,29278.2,2017-03-08,CHF
L452764,298,savings,41494.96,1982-11-17,CHF
F871177,298,checking,20301.51,1990-02-22,CHF
G218257,298,checking,20423.8,1987-10-02,CHF
M544909,299,checking,38513.94,1999-12-23,CHF
T736220,299,brokerage,24422.14,2002-09-24,CHF
R759280,300,savings,12949.9,2024-10-26,CHF
H614953,301,brokerage,25468.75,2019-05-13,CHF
A523219,301,checking,10275.29,2020-12-07,CHF
J232261,301,savings,33990.29,2022-11-21,CHF
U362808,302,savings,83036.8,2016-06-24,CHF
W205279,302,checking,40212.99,2016-01-09,CHF
K571816,302,checking,72604.29,1987-07-27,CHF
G311099,303,brokerage,39096.94,2011-06-29,CHF
O772867,304,checking,34279.06,2023-04-02,CHF
V244840,304,checking,47368.91,2023-02-23,CHF
V485445,304,savings,52445.6,2023-10-17,CHF
V667355,305,savings,90444.84,2024-12-10,CHF
H875162,305,checking,14060.37,2011-05-13,CHF
C436854,305,savings,42932.16,2023-10-31,CHF
Q695138,306,savings,94831.68,2013-08-14,CHF
H783661,307,savings,96700.32,2011-02-12,CHF
Y858600,308,checking,14772.34,2012-01-29,CHF
E530145,308,savings,82502.64,2008-11-12,CHF
Z783989,309,savings,91564.55,2009-10-08,CHF
Q944481,309,brokerage,75770.4,2008-07-28,CHF
M856659,309,brokerage,61817.81,2018-03-28,CHF
K370727,310,savings,92245.47,1994-01-18,CHF
D948528,311,brokerage,30853.06,2022-10-25,CHF
Z508945,312,checking,73396.39,2012-09-29,CHF
U382653,313,brokerage,81103.26,2001-03-01,CHF
A622670,313,brokerage,17456.75,2002-04-07,CHF
R389634,314,checking,66361.52,1987-07-02,CHF
Z446398,315,checking,98531.89,2017-05-01,CHF
B971794,315,brokerage,96123.79,1965-08-08,CHF
P756983,315,brokerage,96974.63,2012-08-25,CHF
A892776,316,brokerage,1784.63,2012-09-01,CHF
E386159,316,savings,96364.17,2023-08-07,CHF
W213025,317,brokerage,50361.35,2006-10-01,CHF
H995169,317,brokerage,48358.01,1967-09-29,CHF
X957316,318,brokerage,63544.76,1986-09-22,CHF
E240061,319,savings,7938.58,1974-08-20,CHF
V232738,320,brokerage,79349.35,1970-04-16,CHF
G938208,320,brokerage,28133.89,2023-04-07,CHF
Y729967,320,savings,60513.52,2013-10-26,CHF
H844712,321,brokerage,48623.23,2002-11-20,CHF
A579072,322,checking,60250.09,2002-08-23,CHF
B860247,323,savings,14533.86,2018-12-02,CHF
U221596,323,checking,69549.51,2018-09-20,CHF
R686611,323,checking,74428.54,2017-04-28,CHF
S498166,324,checking,18766.83,2018-10-03,CHF
A446725,325,checking,96875.98,2001-08-21,CHF
J838538,326,checking,27723.72,2022-09-27,CHF
F652924,327,checking,46821.48,2011-03-02,CHF
F231333,327,checking,75021.09,2010-10-26,CHF
S102852,327,brokerage,18965.11,1989-10-08,CHF
A818815,328,savings,87883.04,1996-08-25,CHF
F250670,329,brokerage,47783.43,1981-01-06,CHF
K301175,329,brokerage,74473.53,2004-04-15,CHF
K155229,330,checking,29149.9,2011-04-04,CHF
R719592,330,checking,64455.97,2020-05-20,CHF
J529134,330,checking,93030.27,1996-07-29,CHF
N688698,331,checking,59211.37,1969-03-07,CHF
O967522,331,savings,31454.85,2017-04-14,CHF
B784919,331,savings,65593.62,2000-09-16,CHF
D118215,332,checking,94510.01,2009-08-02,CHF
I692670,332,savings,39314.86,1997-03-06,CHF
P559585,332,savings,6439.7,1997-08-17,CHF
D235466,333,savings,11504.16,1998-06-18,CHF
X365200,333,brokerage,77802.36,2002-06-24,CHF
I466620,334,savings,2335.15,2013-07-13,CHF
D693149,334,checking,31228.96,2019-05-09,CHF
Q989873,335,savings,15338.63,1984-10-18,CHF
W301350,335,savings,13090.53,1997-03-26,CHF
E167953,335,savings,49425.0,1986-04-27,CHF
G168621,336,brokerage,45566.94,1978-05-02,CHF
Q702766,336,checking,35007.77,2011-09-14,CHF
A813380,337,brokerage,53866.88,2019-10-26,CHF
Q968160,337,checking,80432.1,2020-08-02,CHF
C279047,337,brokerage,38069.97,2019-10-28,CHF
E564493,338,brokerage,95249.85,2022-06-15,CHF
S639631,338,savings,13307.0,2019-03-13,CHF
L968817,339,brokerage,99347.61,1988-11-30,CHF
G294751,340,savings,48339.98,2023-05-24,CHF
O908273,340,savings,80797.58,2016-06-07,CHF
V494318,340,brokerage,97642.91,2022-09-02,CHF
M704834,341,checking,15657.93,2023-05-05,CHF
G582770,341,brokerage,46240.06,2023-08-16,CHF
C167981,342,checking,23396.01,1981-11-08,CHF
R711686,342,savings,37060.78,1977-07-22,CHF
I898546,342,savings,21427.39,1996-07-18,CHF
U850748,343,checking,7137.69,2024-09-26,CHF
D215935,343,brokerage,73562.97,2020-05-01,CHF
P871917,343,checking,74858.83,2016-05-16,CHF
M744682,344,savings,96033.5,2007-09-14,CHF
N159241,345,savings,38101.24,1974-11-26,CHF
V198963,345,savings,61870.79,1994-07-05,CHF
P628040,346,brokerage,56787.14,1977-04-04,CHF
N680046,347,checking,22433.36,2024-06-10,CHF
M348753,347,brokerage,83840.78,2023-10-08,CHF
I602974,347,brokerage,18295.8,2024-04-23,CHF
F549053,348,savings,44787.83,2022-01-20,CHF
K798373,348,checking,8014.43,2020-02-02,CHF
I100765,349,savings,60010.26,1993-01-05,CHF
C710375,349,savings,55499.8,1996-11-26,CHF
S610436,349,savings,73905.58,2024-02-29,CHF
D623080,350,brokerage,96986.5,2014-05-23,CHF
O877037,350,checking,20590.6,1976-02-28,CHF
D598521,350,savings,7762.33,1979-10-19,CHF
L598722,351,savings,72348.56,2015-05-08,CHF
F900863,351,brokerage,61850.9,2024-12-26,CHF
M339746,352,checking,95576.16,2013-04-22,CHF
N876958,352,savings,47985.86,2019-07-29,CHF
J458865,353,brokerage,7318.33,1992-07-27,CHF
L207072,353,checking,19882.39,2010-09-06,CHF
E825803,353,brokerage,92969.65,1995-04-01,CHF
M805380,354,savings,52659.91,1989-11-25,CHF
I446801,355,checking,76337.25,2006-03-19,CHF
C710825,356,savings,60230.31,2012-08-11,CHF
A430588,356,checking,18667.66,2000-07-02,CHF
R682277,356,checking,85063.01,2014-11-02,CHF
R292093,357,savings,94890.93,2018-07-30,CHF
I785823,357,savings,69027.88,2024-07-10,CHF
R303799,357,brokerage,2767.67,2017-12-03,CHF
H576510,358,savings,34202.15,2017-08-13,CHF
Y378133,358,checking,28183.18,2008-05-15,CHF
J983478,358,savings,60838.48,2006-11-19,CHF
P468062,359,brokerage,23479.96,1997-02-23,CHF
H653389,360,checking,87795.67,2024-05-30,CHF
A222099,360,checking,38581.17,2008-04-15,CHF
N424611,361,savings,1128.08,1974-08-01,CHF
T286670,361,brokerage,99652.83,1990-01-06,CHF
I638259,361,checking,23489.83,2018-03-24,CHF
I358451,362,brokerage,99334.02,2014-05-04,CHF
R271307,362,brokerage,18554.34,2015-11-25,CHF
O569510,362,brokerage,29830.0,2012-03-07,CHF
P974226,363,savings,38974.02,2007-11-22,CHF
X387179,364,savings,24601.96,2020-10-22,CHF
X563296,364,savings,62423.58,1990-02-10,CHF
T354407,365,savings,57987.03,2018-02-07,CHF
Z903987,366,savings,89118.53,1989-02-18,CHF
Q436261,366,savings,60145.54,1980-03-01,CHF
X509660,366,savings,29666.85,2002-08-19,CHF
G226271,367,checking,54447.59,1995-11-19,CHF
D966761,367,brokerage,90523.05,2003-09-02,CHF
M753000,368,brokerage,7088.52,2004-04-12,CHF
V675996,368,checking,4718.82,1996-05-06,CHF
R731314,369,checking,7441.36,2009-12-19,CHF
E758573,370,brokerage,84237.93,1978-01-18,CHF
P440867,371,checking,52370.55,1996-03-08,CHF
M781385,372,checking,2884.73,2009-06-30,CHF
K253899,373,checking,86270.99,2023-08-27,CHF
Q885611,373,checking,84560.34,2023-08-19,CHF
A581884,374,savings,99678.15,1996-03-31,CHF
F361123,374,checking,43221.18,1992-03-17,CHF
E683761,374,checking,86057.75,2022-11-29,CHF
F451052,375,brokerage,28873.87,2024-12-15,CHF
Q168410,375,brokerage,72180.81,2024-12-04,CHF
O225738,375,savings,10666.88,2024-11-22,CHF
Q518085,376,savings,6586.32,1997-08-20,CHF
R481546,377,savings,82478.01,2018-11-20,CHF
P863573,377,brokerage,92886.55,2018-09-27,CHF
R673948,378,checking,95001.19,2022-10-27,CHF
D373155,379,savings,19037.06,2024-09-03,CHF
V396948,380,checking,93264.46,2017-10-06,CHF
R808437,381,savings,27383.22,2016-06-06,CHF
I773686,381,checking,19228.93,2015-09-22,CHF
C533931,382,checking,54230.95,2019-07-10,CHF
L490637,383,brokerage,88020.0,2023-01-21,CHF
U348318,383,checking,28663.27,2020-06-25,CHF
G909033,384,brokerage,82792.79,2003-03-04,CHF
M328568,384,checking,26876.27,2004-05-21,CHF
R243136,384,checking,25329.79,2007-07-17,CHF
W930911,385,savings,36715.1,2021-10-12,CHF
R985502,386,savings,52896.5,2013-04-21,CHF
E501295,386,checking,8002.37,1981-02-09,CHF
S282595,386,brokerage,84116.09,2018-07-10,CHF
J151296,387,brokerage,74465.42,1999-11-04,CHF
I697420,387,brokerage,61084.39,2005-01-17,CHF
G340990,388,brokerage,18678.69,2024-03-29,CHF
S329146,388,brokerage,9433.32,2003-07-23,CHF
E448476,389,savings,28138.57,2023-04-23,CHF
F835604,390,brokerage,43187.12,2016-12-21,CHF
C413309,391,brokerage,26862.97,2024-08-28,CHF
T482767,391,savings,29320.84,2022-08-24,CHF
H979681,392,checking,64367.53,2002-05-17,CHF
H611496,392,checking,54045.44,2015-06-18,CHF
N612094,392,brokerage,52873.62,2001-11-03,CHF
K239648,393,checking,53283.02,2009-09-01,CHF
H368176,393,brokerage,43669.65,2019-06-13,CHF
K629631,393,savings,26152.65,2004-07-31,CHF
V538425,394,checking,41432.93,2018-03-24,CHF
R299387,394,checking,63626.41,2017-11-01,CHF
Z755501,394,savings,16128.51,2021-12-17,CHF
U667492,395,checking,77399.41,2023-09-18,CHF
T114373,395,savings,83642.36,2024-01-06,CHF
I280703,395,savings,73646.52,2023-07-25,CHF
J699269,396,savings,64677.22,2017-03-29,CHF
O394397,396,checking,62723.67,2021-08-27,CHF
H115282,397,checking,21584.74,2005-10-23,CHF
J955058,397,checking,94119.77,2012-02-24,CHF
H794335,398,checking,35876.25,2021-06-01,CHF
W536659,398,checking,80661.25,2024-03-07,CHF
V377539,399,brokerage,23315.99,2019-12-31,CHF
H387933,399,savings,8782.35,2004-09-07,CHF
J808291,400,savings,46342.74,2015-07-13,CHF
J978825,400,checking,69691.01,2003-04-25,CHF
L814969,400,checking,68108.38,2002-06-14,CHF
B617620,401,checking,56958.58,2015-12-03,CHF
P249370,401,savings,28032.75,2019-11-25,CHF
X742769,402,savings,93328.86,2016-03-09,CHF
C607112,403,brokerage,51328.72,2007-02-15,CHF
T249113,403,brokerage,36257.85,1997-02-10,CHF
U844258,404,checking,6972.52,2022-11-22,CHF
Q359611,404,brokerage,35396.56,2022-03-29,CHF
T281753,405,brokerage,14998.86,2014-08-12,CHF
W329863,405,checking,53357.37,1988-06-16,CHF
Q447349,405,savings,91916.56,2022-07-06,CHF
Z824839,406,checking,26223.46,1997-07-01,CHF
I208784,406,checking,47152.17,1994-02-24,CHF
H747660,406,checking,38241.15,1998-03-23,CHF
L746949,407,savings,30413.77,2003-05-29,CHF
X461750,407,checking,87568.33,2008-12-14,CHF
P597290,407,checking,39249.46,1998-04-23,CHF
Q908576,408,brokerage,63490.35,2018-06-06,CHF
U383490,408,brokerage,26764.08,2022-04-18,CHF
Z870527,408,brokerage,6421.66,2016-03-27,CHF
D610535,409,savings,26441.56,2001-12-13,CHF
Y313521,409,checking,79062.11,2023-12-20,CHF
D652753,409,checking,41588.72,1980-11-25,CHF
W639179,410,brokerage,35815.91,2015-04-01,CHF
H670812,410,savings,33418.01,2017-08-25,CHF
P454972,410,checking,20262.63,2024-01-09,CHF
C177034,411,savings,86192.1,2012-10-07,CHF
V146918,411,savings,66630.71,2004-09-15,CHF
A890946,411,checking,9887.0,2013-03-10,CHF
H332979,412,brokerage,55026.03,1989-01-24,CHF
M565202,413,checking,75746.07,2017-10-30,CHF
A235096,413,brokerage,20874.58,2016-11-09,CHF
N124634,413,brokerage,67357.14,2012-02-27,CHF
H997076,414,brokerage,83151.7,2024-10-14,CHF
I649423,414,checking,8413.02,1993-02-16,CHF
O693075,415,savings,53803.9,2007-08-22,CHF
L756895,415,brokerage,63720.72,2001-06-08,CHF
M534353,416,savings,56692.7,2020-09-18,CHF
L458949,417,checking,63322.87,2022-06-06,CHF
Y365972,417,checking,85095.46,2021-07-12,CHF
J584106,417,checking,61583.31,2023-01-26,CHF
N423453,418,brokerage,37138.89,2008-03-01,CHF
M630721,419,checking,84565.67,2017-11-04,CHF
O874809,419,brokerage,55582.01,2019-06-05,CHF
U234291,420,savings,92201.08,2023-04-18,CHF
O653757,420,savings,54530.06,2012-10-13,CHF
A603800,421,brokerage,99045.22,1982-01-09,CHF
M717824,421,brokerage,44261.46,2017-07-12,CHF
O550531,422,savings,3686.68,1998-03-07,CHF
T428117,422,savings,41417.89,2015-02-04,CHF
M988439,422,checking,17152.61,2015-04-18,CHF
M718062,423,checking,74093.09,2021-04-29,CHF
X159439,424,savings,6540.1,2024-11-16,CHF
F312151,424,brokerage,58219.43,2024-11-03,CHF
Z904444,424,brokerage,53166.78,2024-09-02,CHF
U254423,425,brokerage,87256.59,1977-08-03,CHF
P727976,425,checking,78957.38,2010-11-17,CHF
L518924,425,brokerage,1161.47,1978-07-06,CHF
B228410,426,checking,17554.33,2015-10-18,CHF
X168447,426,checking,74542.95,2023-12-21,CHF
G409293,426,savings,1989.63,2018-07-29,CHF
L628861,427,checking,1054.57,2007-12-22,CHF
T264546,427,checking,65984.12,2018-06-02,CHF
E119605,427,checking,7363.76,2010-11-05,CHF
J875828,428,savings,68015.35,2013-01-06,CHF
P797017,429,brokerage,52858.27,1989-03-12,CHF
B451404,429,brokerage,75523.37,1979-07-30,CHF
O877536,429,brokerage,56797.86,2013-04-18,CHF
A507733,430,brokerage,43382.86,2004-09-10,CHF
C645443,430,checking,77156.32,2022-09-12,CHF
L219586,431,checking,88515.55,2016-12-24,CHF
N691467,432,savings,9451.87,1971-06-22,CHF
B140753,432,savings,47387.92,2018-09-14,CHF
V999675,433,savings,14058.63,2017-10-01,CHF
F221051,434,savings,20039.66,1982-02-02,CHF
N363853,434,brokerage,52300.63,2016-05-11,CHF
M530863,434,checking,39059.33,1975-01-19,CHF
S329186,435,checking,90118.66,2021-11-17,CHF
M830712,436,checking,26969.2,2008-05-02,CHF
X600880,436,brokerage,46671.84,2004-01-19,CHF
T919392,436,savings,70384.74,2014-07-05,CHF
X125034,437,brokerage,83209.1,2003-08-14,CHF
D762707,437,checking,41038.66,1992-09-30,CHF
M259769,438,brokerage,19908.94,2004-11-11,CHF
J901691,438,savings,53440.14,1985-07-29,CHF
M460984,438,checking,9069.84,2000-10-27,CHF
C748844,439,checking,64355.73,2000-05-01,CHF
X859774,439,brokerage,18192.6,1994-03-22,CHF
Y645016,439,savings,54696.97,2008-07-06,CHF
F614182,440,checking,71562.07,2007-03-12,CHF
V385720,440,brokerage,89798.03,1993-05-23,CHF
H453869,441,checking,93966.07,1988-06-16,CHF
A367115,441,savings,32839.83,2005-05-26,CHF
K296091,442,checking,87960.31,2009-05-09,CHF
V711816,442,brokerage,60316.18,2009-09-07,CHF
P453456,443,savings,46870.5,2012-03-05,CHF
A769810,443,brokerage,4435.07,2009-11-19,CHF
G331477,443,checking,45086.99,2014-02-20,CHF
V597875,444,checking,61753.29,1998-04-02,CHF
U388915,444,savings,88159.51,1988-05-10,CHF
R504436,445,savings,56452.59,2024-10-08,CHF
E646391,445,savings,42619.94,2024-10-11,CHF
I541015,445,savings,19541.28,2024-12-17,CHF
J201038,446,checking,10201.37,2020-08-11,CHF
R239219,446,checking,93464.25,2006-07-31,CHF
X758715,446,savings,31200.53,1982-12-14,CHF
U826101,447,savings,88400.39,1999-09-07,CHF
O951721,447,brokerage,93363.63,1994-05-06,CHF
S630841,448,savings,46597.08,2017-12-01,CHF
P607419,449,savings,15684.5,2006-03-26,CHF
V643001,449,brokerage,20586.41,1985-11-07,CHF
Y718416,449,checking,38785.33,2003-01-16,CHF
Y942323,450,savings,31270.44,2019-10-17,CHF
Q500151,451,savings,42570.48,2019-06-03,CHF
N127032,452,brokerage,84142.99,2023-11-24,CHF
Y886240,452,brokerage,11909.0,2024-12-12,CHF
C743310,453,savings,77472.58,2023-12-29,CHF
B157983,453,checking,50671.49,2022-05-21,CHF
B687784,454,savings,65571.35,1972-09-25,CHF
U265174,454,savings,34896.64,1997-06-02,CHF
O973191,455,checking,85764.5,2023-08-01,CHF
J164774,456,checking,42708.67,1994-12-26,CHF
L449344,456,checking,28411.57,1975-07-20,CHF
E989105,457,savings,75894.96,2004-04-26,CHF
C143740,457,savings,80452.13,2009-08-24,CHF
U650817,458,savings,1997.21,2023-08-26,CHF
F465126,458,savings,96280.5,1966-07-10,CHF
O732278,459,brokerage,79204.95,2015-10-25,CHF
B177775,460,checking,52338.1,2006-04-21,CHF
N281699,461,brokerage,87859.07,2021-02-20,CHF
I516783,461,brokerage,47573.78,2022-11-28,CHF
R651697,462,checking,97044.38,1994-12-31,CHF
N355082,462,savings,1034.85,1966-11-22,CHF
J293697,463,brokerage,80042.14,2016-06-04,CHF
C159281,464,savings,84369.97,2018-07-09,CHF
K174090,464,checking,92483.37,2001-04-07,CHF
W695543,465,checking,38909.11,1986-02-20,CHF
B404269,465,checking,86178.78,1976-03-21,CHF
F303481,465,checking,94136.54,1987-03-17,CHF
S681195,466,brokerage,72856.6,1993-08-09,CHF
B383928,466,checking,65211.4,1999-08-23,CHF
U651646,467,checking,72986.47,2001-03-15,CHF
Q352574,467,savings,88138.57,1978-09-28,CHF
D216047,468,savings,52128.47,2024-11-01,CHF
R650295,468,savings,70165.28,1974-06-09,CHF
R305257,469,savings,47531.81,1997-10-26,CHF
F570475,470,savings,54843.13,2024-07-31,CHF
D575635,470,checking,43009.15,2024-11-22,CHF
V504115,471,checking,59325.6,2019-12-14,CHF
Q648630,471,brokerage,17314.64,2020-07-03,CHF
F810696,472,checking,54515.64,2016-07-10,CHF
L339073,472,savings,98583.88,2014-09-14,CHF
O804277,472,savings,34817.29,2023-01-07,CHF
P784479,473,brokerage,42715.08,2002-01-31,CHF
A319391,474,checking,54679.33,1998-07-17,CHF
F252922,475,checking,91057.43,1997-03-26,CHF
U163920,475,checking,27909.43,1996-04-28,CHF
Q417045,475,checking,80895.7,2019-08-15,CHF
L307093,476,savings,67701.13,2017-05-26,CHF
C260287,476,savings,52920.39,2004-12-16,CHF
X396590,476,brokerage,71569.33,2017-05-31,CHF
B165852,477,checking,25385.47,1992-03-19,CHF
I933151,478,checking,27865.53,2024-09-11,CHF
P898364,478,checking,66744.07,2003-03-30,CHF
I597223,479,brokerage,90464.96,1986-01-13,CHF
K999095,479,savings,45491.76,1986-01-07,CHF
T103099,480,brokerage,95312.02,1992-12-07,CHF
W587893,481,savings,54824.56,1987-08-22,CHF
G279700,482,savings,3210.3,2022-01-30,CHF
P244219,482,checking,5283.56,2019-11-20,CHF
L618218,482,brokerage,1217.98,2022-01-24,CHF
Q779263,483,brokerage,86529.31,2024-08-16,CHF
J796538,483,savings,36180.55,1986-10-28,CHF
V463845,483,savings,28654.05,1997-08-31,CHF
U332799,484,brokerage,28807.79,1993-06-01,CHF
J595629,484,checking,88387.43,2020-10-05,CHF
H853151,484,savings,60504.58,2009-01-12,CHF
C133361,485,savings,75646.64,2024-11-12,CHF
S429608,485,brokerage,61828.9,2024-12-20,CHF
N779062,485,brokerage,31328.66,2024-10-05,CHF
F108814,486,checking,10975.03,2022-06-19,CHF
V559366,486,checking,77145.68,2022-09-23,CHF
L360081,486,brokerage,33641.36,2023-03-05,CHF
Z807781,487,brokerage,76637.9,2021-08-31,CHF
E417709,487,brokerage,19697.47,2024-09-04,CHF
G773863,487,checking,38102.69,2023-01-09,CHF
H750265,488,checking,10488.02,2021-05-16,CHF
D670347,489,checking,29398.54,1966-02-11,CHF
T333657,490,checking,23032.94,2020-04-22,CHF
Z899965,491,savings,84354.82,2004-07-10,CHF
E112906,491,savings,13818.62,1999-10-24,CHF
C899139,492,brokerage,59204.36,1996-09-11,CHF
D288440,492,brokerage,26218.76,2016-12-01,CHF
H606731,492,checking,8686.9,2014-07-23,CHF
